Year,RU,F_System,State,Mileage,Lane_Miles,VMT,Fatalities
1998,Rural,Minor Arterial,Utah,1535,3197,1176000000,59
1998,Rural,Minor Arterial,Vermont,733,1481,941000000,11
1998,Rural,Minor Arterial,Virginia,3440,7722,5557000000,142
1998,Rural,Minor Arterial,Washington,1978,4088,2276000000,48
1998,Rural,Minor Arterial,West Virginia,1534,3097,2141000000,66
1998,Rural,Minor Arterial,Wisconsin,4986,10356,5777000000,102
1998,Rural,Minor Arterial,Wyoming,1319,2640,549000000,16
1998,Rural,Major Collector,Alabama,11720,23600,5106000000,183
1998,Rural,Major Collector,Alaska,1422,2762,467000000,6
1998,Rural,Major Collector,Arizona,4505,9117,3039000000,134
1998,Rural,Major Collector,Arkansas,12518,24682,4915000000,135
1998,Rural,Major Collector,California,13001,26889,9227000000,360
1998,Rural,Major Collector,Colorado,5994,11998,2047000000,40
1998,Rural,Major Collector,Connecticut,1211,2436,1386000000,18
1998,Rural,Major Collector,Delaware,551,1111,650000000,18
1998,Rural,Major Collector,District of Columbia,0,0,0,0
1998,Rural,Major Collector,Florida,4368,8790,2792000000,24
1998,Rural,Major Collector,Georgia,13687,27481,7584000000,238
1998,Rural,Major Collector,Hawaii,351,701,335000000,8
1998,Rural,Major Collector,Idaho,5347,10791,1073000000,45
1998,Rural,Major Collector,Illinois,14190,28570,6173000000,156
1998,Rural,Major Collector,Indiana,10732,21502,10770000000,166
1998,Rural,Major Collector,Iowa,14297,28813,3718000000,79
1998,Rural,Major Collector,Kansas,23014,46060,2460000000,87
1998,Rural,Major Collector,Kentucky,6984,13994,5533000000,205
1998,Rural,Major Collector,Louisiana,7054,14269,6670000000,254
1998,Rural,Major Collector,Maine,3226,6456,2412000000,40
1998,Rural,Major Collector,Maryland,1855,3751,2439000000,53
1998,Rural,Major Collector,Massachusetts,1796,3625,1530000000,18
1998,Rural,Major Collector,Michigan,16988,34122,10607000000,255
1998,Rural,Major Collector,Minnesota,16312,32702,4843000000,111
1998,Rural,Major Collector,Mississippi,12100,24739,4560000000,46
1998,Rural,Major Collector,Missouri,17911,35867,6635000000,227
1998,Rural,Major Collector,Montana,7063,14108,1082000000,28
1998,Rural,Major Collector,Nebraska,11539,23099,1653000000,46
1998,Rural,Major Collector,Nevada,2237,4504,702000000,38
1998,Rural,Major Collector,New Hampshire,1161,2333,1273000000,21
1998,Rural,Major Collector,New Jersey,1580,3198,1967000000,45
1998,Rural,Major Collector,New Mexico,3979,8236,1816000000,40
1998,Rural,Major Collector,New York,6097,12267,4710000000,177
1998,Rural,Major Collector,North Carolina,8667,17692,10477000000,232
1998,Rural,Major Collector,North Dakota,11274,22549,1061000000,19
1998,Rural,Major Collector,Ohio,11877,24738,9668000000,244
1998,Rural,Major Collector,Oklahoma,21349,42970,6542000000,169
1998,Rural,Major Collector,Oregon,9143,18287,2786000000,106
1998,Rural,Major Collector,Pennsylvania,8064,16212,6342000000,181
1998,Rural,Major Collector,Rhode Island,176,364,163000000,1
1998,Rural,Major Collector,South Carolina,8139,16435,5323000000,266
1998,Rural,Major Collector,South Dakota,12466,24935,1087000000,38
1998,Rural,Major Collector,Tennessee,5363,10791,3476000000,138
1998,Rural,Major Collector,Texas,35690,72359,15940000000,554
1998,Rural,Major Collector,Utah,3314,6678,1137000000,27
1998,Rural,Major Collector,Vermont,1991,3970,1222000000,24
1998,Rural,Major Collector,Virginia,9741,20070,5839000000,161
1998,Rural,Major Collector,Washington,8381,16785,3600000000,116
1998,Rural,Major Collector,West Virginia,5999,12007,3589000000,112
1998,Rural,Major Collector,Wisconsin,13548,27205,4655000000,131
1998,Rural,Major Collector,Wyoming,2436,4875,499000000,20
1998,Rural,Minor Collector,Alabama,6430,12860,1418000000,48
1998,Rural,Minor Collector,Alaska,1093,2185,123000000,3
1998,Rural,Minor Collector,Arizona,2300,4601,520000000,19
1998,Rural,Minor Collector,Arkansas,6684,13367,640000000,1
1998,Rural,Minor Collector,California,8900,17799,3186000000,85
1998,Rural,Minor Collector,Colorado,9286,18572,755000000,36
1998,Rural,Minor Collector,Connecticut,577,1154,260000000,4
1998,Rural,Minor Collector,Delaware,169,338,98000000,4
1998,Rural,Minor Collector,District of Columbia,0,0,0,0
1998,Rural,Minor Collector,Florida,4198,8395,1207000000,2
1998,Rural,Minor Collector,Georgia,7346,14692,2327000000,52
1998,Rural,Minor Collector,Hawaii,132,264,38000000,0
1998,Rural,Minor Collector,Idaho,3921,7842,238000000,10
1998,Rural,Minor Collector,Illinois,3525,7049,459000000,20
1998,Rural,Minor Collector,Indiana,9696,19392,2250000000,55
1998,Rural,Minor Collector,Iowa,16261,32522,941000000,33
1998,Rural,Minor Collector,Kansas,9266,18532,267000000,14
1998,Rural,Minor Collector,Kentucky,9489,18978,2524000000,105
1998,Rural,Minor Collector,Louisiana,4178,8357,1790000000,47
1998,Rural,Minor Collector,Maine,2232,4464,803000000,11
1998,Rural,Minor Collector,Maryland,1843,3685,858000000,13
1998,Rural,Minor Collector,Massachusetts,1157,2314,232000000,11
1998,Rural,Minor Collector,Michigan,6229,12459,1319000000,63
1998,Rural,Minor Collector,Minnesota,11795,23589,1124000000,41
1998,Rural,Minor Collector,Mississippi,2474,4947,441000000,271
1998,Rural,Minor Collector,Missouri,5451,10902,530000000,23
1998,Rural,Minor Collector,Montana,9035,18070,354000000,1
1998,Rural,Minor Collector,Nebraska,8848,17696,255000000,13
1998,Rural,Minor Collector,Nevada,2295,4590,160000000,4
1998,Rural,Minor Collector,New Hampshire,1228,2456,476000000,5
1998,Rural,Minor Collector,New Jersey,843,1687,538000000,12
1998,Rural,Minor Collector,New Mexico,2563,5125,556000000,13
1998,Rural,Minor Collector,New York,10372,20745,7771000000,107
1998,Rural,Minor Collector,North Carolina,7429,14858,3804000000,137
1998,Rural,Minor Collector,North Dakota,0,0,0,0
1998,Rural,Minor Collector,Ohio,6744,13488,2055000000,47
1998,Rural,Minor Collector,Oklahoma,3054,6109,200000000,7
1998,Rural,Minor Collector,Oregon,7008,14016,649000000,8
1998,Rural,Minor Collector,Pennsylvania,7960,15921,2843000000,88
1998,Rural,Minor Collector,Rhode Island,151,303,68000000,0
1998,Rural,Minor Collector,South Carolina,3788,7576,684000000,26
1998,Rural,Minor Collector,South Dakota,6607,13214,137000000,5
1998,Rural,Minor Collector,Tennessee,11050,22101,2949000000,83
1998,Rural,Minor Collector,Texas,18474,36948,2650000000,92
1998,Rural,Minor Collector,Utah,3952,7904,296000000,14
1998,Rural,Minor Collector,Vermont,912,1824,158000000,5
1998,Rural,Minor Collector,Virginia,2537,5074,577000000,28
1998,Rural,Minor Collector,Washington,6377,12754,1008000000,33
1998,Rural,Minor Collector,West Virginia,2335,4669,416000000,9
1998,Rural,Minor Collector,Wisconsin,6368,12736,773000000,36
1998,Rural,Minor Collector,Wyoming,7578,15156,563000000,9
1998,Rural,Local,Alabama,49077,98153,5427000000,112
1998,Rural,Local,Alaska,6079,12158,485000000,6
1998,Rural,Local,Arizona,26406,52812,1814000000,52
1998,Rural,Local,Arkansas,60347,120694,1298000000,62
1998,Rural,Local,California,48566,97132,3287000000,229
1998,Rural,Local,Colorado,49341,98683,1510000000,43
1998,Rural,Local,Connecticut,6335,12670,1306000000,11
1998,Rural,Local,Delaware,2704,5408,499000000,10
1998,Rural,Local,District of Columbia,0,0,0,0
1998,Rural,Local,Florida,51259,102518,3742000000,405
1998,Rural,Local,Georgia,55952,111905,5766000000,150
1998,Rural,Local,Hawaii,1355,2710,331000000,3
1998,Rural,Local,Idaho,29417,58834,2534000000,21
1998,Rural,Local,Illinois,75363,150726,3663000000,126
1998,Rural,Local,Indiana,48261,96522,3044000000,132
1998,Rural,Local,Iowa,64769,129537,1654000000,29
1998,Rural,Local,Kansas,83303,166606,1536000000,44
1998,Rural,Local,Kentucky,41947,83893,3396000000,95
1998,Rural,Local,Louisiana,32126,64252,2057000000,79
1998,Rural,Local,Maine,12380,24759,1165000000,35
1998,Rural,Local,Maryland,10526,21053,1638000000,29
1998,Rural,Local,Massachusetts,8095,16189,1034000000,20
1998,Rural,Local,Michigan,60943,121886,2535000000,135
1998,Rural,Local,Minnesota,76793,153586,2659000000,64
1998,Rural,Local,Mississippi,44473,88946,5802000000,309
1998,Rural,Local,Missouri,75765,151531,3576000000,108
1998,Rural,Local,Montana,44565,89129,830000000,43
1998,Rural,Local,Nebraska,59871,119743,1110000000,53
1998,Rural,Local,Nevada,22594,45187,1376000000,8
1998,Rural,Local,New Hampshire,8686,17372,613000000,17
1998,Rural,Local,New Jersey,8144,16287,1537000000,31
1998,Rural,Local,New Mexico,42669,85338,2990000000,58
1998,Rural,Local,New York,48311,96622,3850000000,295
1998,Rural,Local,North Carolina,53551,107102,4706000000,296
1998,Rural,Local,North Dakota,67521,135042,946000000,27
1998,Rural,Local,Ohio,58249,116497,6515000000,269
1998,Rural,Local,Oklahoma,69126,138252,2450000000,103
1998,Rural,Local,Oregon,36013,72026,2721000000,38
1998,Rural,Local,Pennsylvania,60318,120636,6657000000,99
1998,Rural,Local,Rhode Island,853,1706,108000000,0
1998,Rural,Local,South Carolina,36575,73150,2589000000,23
1998,Rural,Local,South Dakota,55840,111680,534000000,17
1998,Rural,Local,Tennessee,46634,93269,2213000000,129
1998,Rural,Local,Texas,141413,282825,4115000000,325
1998,Rural,Local,Utah,23513,47026,703000000,75
1998,Rural,Local,Vermont,8647,17294,451000000,15
1998,Rural,Local,Virginia,33042,66084,3376000000,79
1998,Rural,Local,Washington,43259,86518,1172000000,29
1998,Rural,Local,West Virginia,21235,42470,995000000,33
1998,Rural,Local,Wisconsin,66883,133767,4769000000,84
1998,Rural,Local,Wyoming,12033,24067,572000000,4
1998,Urban,Interstate,Alabama,304,1458,5615000000,54
1998,Urban,Interstate,Alaska,53,223,549000000,2
1998,Urban,Interstate,Arizona,172,893,4144000000,34
1998,Urban,Interstate,Arkansas,149,690,2442000000,15
1998,Urban,Interstate,California,1069,8075,59144000000,248
1998,Urban,Interstate,Colorado,184,882,4779000000,39
1998,Urban,Interstate,Connecticut,245,1386,7665000000,53
1998,Urban,Interstate,Delaware,41,253,1350000000,8
1998,Urban,Interstate,District of Columbia,12,74,449000000,5
1998,Urban,Interstate,Florida,518,2938,16528000000,167
1998,Urban,Interstate,Georgia,437,2875,16050000000,95
1998,Urban,Interstate,Hawaii,49,312,1662000000,8
1998,Urban,Interstate,Idaho,85,359,1013000000,3
1998,Urban,Interstate,Illinois,647,3359,18409000000,105
1998,Urban,Interstate,Indiana,319,1541,7163000000,34
1998,Urban,Interstate,Iowa,147,665,1992000000,15
1998,Urban,Interstate,Kansas,174,872,2953000000,22
1998,Urban,Interstate,Kentucky,226,1166,5615000000,34
1998,Urban,Interstate,Louisiana,282,1291,4838000000,38
1998,Urban,Interstate,Maine,54,218,547000000,2
1998,Urban,Interstate,Maryland,252,1618,10670000000,47
1998,Urban,Interstate,Massachusetts,404,2401,12436000000,34
1998,Urban,Interstate,Michigan,500,2790,13846000000,62
1998,Urban,Interstate,Minnesota,232,1190,7046000000,30
1998,Urban,Interstate,Mississippi,128,539,1870000000,6
1998,Urban,Interstate,Missouri,372,2053,10538000000,109
1998,Urban,Interstate,Montana,57,228,247000000,0
1998,Urban,Interstate,Nebraska,45,228,877000000,0
1998,Urban,Interstate,Nevada,86,433,2002000000,16
1998,Urban,Interstate,New Hampshire,48,226,885000000,1
1998,Urban,Interstate,New Jersey,301,2001,9999000000,55
1998,Urban,Interstate,New Mexico,108,490,1769000000,21
1998,Urban,Interstate,New York,702,3710,16192000000,49
1998,Urban,Interstate,North Carolina,353,1808,8636000000,77
1998,Urban,Interstate,North Dakota,41,168,247000000,2
1998,Urban,Interstate,Ohio,743,3866,19389000000,85
1998,Urban,Interstate,Oklahoma,209,1013,3985000000,38
1998,Urban,Interstate,Oregon,146,715,3761000000,12
1998,Urban,Interstate,Pennsylvania,550,2479,11034000000,50
1998,Urban,Interstate,Rhode Island,47,290,1665000000,12
1998,Urban,Interstate,South Carolina,157,779,3217000000,17
1998,Urban,Interstate,South Dakota,49,200,332000000,1
1998,Urban,Interstate,Tennessee,339,1756,8506000000,54
1998,Urban,Interstate,Texas,1018,5831,31527000000,360
1998,Urban,Interstate,Utah,167,942,3977000000,18
1998,Urban,Interstate,Vermont,40,160,349000000,2
1998,Urban,Interstate,Virginia,401,2263,11510000000,71
1998,Urban,Interstate,Washington,263,1569,9934000000,44
1998,Urban,Interstate,West Virginia,94,393,1408000000,10
1998,Urban,Interstate,Wisconsin,170,817,3549000000,16
1998,Urban,Interstate,Wyoming,87,349,312000000,3
1998,Urban,Other Freeway and Expressway,Alabama,21,100,411000000,1
1998,Urban,Other Freeway and Expressway,Alaska,0,0,0,2
1998,Urban,Other Freeway and Expressway,Arizona,100,581,2894000000,13
1998,Urban,Other Freeway and Expressway,Arkansas,114,440,968000000,9
1998,Urban,Other Freeway and Expressway,California,1397,7885,45112000000,308
1998,Urban,Other Freeway and Expressway,Colorado,221,936,3277000000,30
1998,Urban,Other Freeway and Expressway,Connecticut,197,832,2957000000,24
1998,Urban,Other Freeway and Expressway,Delaware,11,47,120000000,1
1998,Urban,Other Freeway and Expressway,District of Columbia,18,80,341000000,0
1998,Urban,Other Freeway and Expressway,Florida,420,1921,7305000000,79
1998,Urban,Other Freeway and Expressway,Georgia,165,756,2636000000,20
1998,Urban,Other Freeway and Expressway,Hawaii,34,142,547000000,8
1998,Urban,Other Freeway and Expressway,Idaho,0,0,0,0
1998,Urban,Other Freeway and Expressway,Illinois,82,347,1042000000,5
1998,Urban,Other Freeway and Expressway,Indiana,135,530,1156000000,20
1998,Urban,Other Freeway and Expressway,Iowa,0,0,0,0
1998,Urban,Other Freeway and Expressway,Kansas,135,553,1185000000,18
1998,Urban,Other Freeway and Expressway,Kentucky,91,358,819000000,2
1998,Urban,Other Freeway and Expressway,Louisiana,46,209,690000000,3
1998,Urban,Other Freeway and Expressway,Maine,18,70,170000000,8
1998,Urban,Other Freeway and Expressway,Maryland,234,1041,3990000000,30
1998,Urban,Other Freeway and Expressway,Massachusetts,205,869,3572000000,15
1998,Urban,Other Freeway and Expressway,Michigan,223,1012,4330000000,26
1998,Urban,Other Freeway and Expressway,Minnesota,145,619,2879000000,13
1998,Urban,Other Freeway and Expressway,Mississippi,41,163,246000000,5
1998,Urban,Other Freeway and Expressway,Missouri,320,1055,3368000000,41
1998,Urban,Other Freeway and Expressway,Montana,0,0,0,0
1998,Urban,Other Freeway and Expressway,Nebraska,17,74,229000000,0
1998,Urban,Other Freeway and Expressway,Nevada,37,167,894000000,20
1998,Urban,Other Freeway and Expressway,New Hampshire,40,173,630000000,0
1998,Urban,Other Freeway and Expressway,New Jersey,312,1699,8552000000,65
1998,Urban,Other Freeway and Expressway,New Mexico,3,6,2000000,1
1998,Urban,Other Freeway and Expressway,New York,825,3821,15021000000,119
1998,Urban,Other Freeway and Expressway,North Carolina,288,1126,3137000000,24
1998,Urban,Other Freeway and Expressway,North Dakota,0,0,0,5
1998,Urban,Other Freeway and Expressway,Ohio,385,1624,4573000000,17
1998,Urban,Other Freeway and Expressway,Oklahoma,134,582,1871000000,18
1998,Urban,Other Freeway and Expressway,Oregon,55,225,1201000000,3
1998,Urban,Other Freeway and Expressway,Pennsylvania,486,1953,5696000000,35
1998,Urban,Other Freeway and Expressway,Rhode Island,68,284,856000000,10
1998,Urban,Other Freeway and Expressway,South Carolina,68,265,714000000,2
1998,Urban,Other Freeway and Expressway,South Dakota,0,0,0,1
1998,Urban,Other Freeway and Expressway,Tennessee,114,475,1404000000,15
1998,Urban,Other Freeway and Expressway,Texas,1223,5606,20697000000,215
1998,Urban,Other Freeway and Expressway,Utah,8,30,109000000,1
1998,Urban,Other Freeway and Expressway,Vermont,19,55,66000000,1
1998,Urban,Other Freeway and Expressway,Virginia,208,891,2920000000,15
1998,Urban,Other Freeway and Expressway,Washington,313,1213,4420000000,26
1998,Urban,Other Freeway and Expressway,West Virginia,9,35,59000000,0
1998,Urban,Other Freeway and Expressway,Wisconsin,175,793,2558000000,8
1998,Urban,Other Freeway and Expressway,Wyoming,3,12,8000000,0
1998,Urban,Other Principal Arterial,Alabama,998,3427,6853000000,143
1998,Urban,Other Principal Arterial,Alaska,57,218,427000000,3
1998,Urban,Other Principal Arterial,Arizona,1028,4442,9748000000,189
1998,Urban,Other Principal Arterial,Arkansas,580,1792,2711000000,48
1998,Urban,Other Principal Arterial,California,5844,22673,51320000000,750
1998,Urban,Other Principal Arterial,Colorado,858,3190,7018000000,96
1998,Urban,Other Principal Arterial,Connecticut,606,1633,3443000000,55
1998,Urban,Other Principal Arterial,Delaware,134,511,1305000000,25
1998,Urban,Other Principal Arterial,District of Columbia,98,468,1010000000,0
1998,Urban,Other Principal Arterial,Florida,2687,11245,29366000000,678
1998,Urban,Other Principal Arterial,Georgia,1754,5956,11728000000,206
1998,Urban,Other Principal Arterial,Hawaii,138,467,1305000000,15
1998,Urban,Other Principal Arterial,Idaho,257,821,1346000000,11
1998,Urban,Other Principal Arterial,Illinois,2603,8711,19476000000,257
1998,Urban,Other Principal Arterial,Indiana,1547,4574,10658000000,70
1998,Urban,Other Principal Arterial,Iowa,717,2533,2952000000,40
1998,Urban,Other Principal Arterial,Kansas,650,2168,2973000000,32
1998,Urban,Other Principal Arterial,Kentucky,653,2198,4545000000,36
1998,Urban,Other Principal Arterial,Louisiana,842,3095,5642000000,111
1998,Urban,Other Principal Arterial,Maine,175,454,960000000,3
1998,Urban,Other Principal Arterial,Maryland,859,3341,8195000000,96
1998,Urban,Other Principal Arterial,Massachusetts,1556,3946,10601000000,102
1998,Urban,Other Principal Arterial,Michigan,1976,7694,16252000000,214
1998,Urban,Other Principal Arterial,Minnesota,533,1790,3262000000,43
1998,Urban,Other Principal Arterial,Mississippi,629,2030,3543000000,6
1998,Urban,Other Principal Arterial,Missouri,1046,2414,6501000000,86
1998,Urban,Other Principal Arterial,Montana,174,537,822000000,14
1998,Urban,Other Principal Arterial,Nebraska,416,1426,2580000000,28
1998,Urban,Other Principal Arterial,Nevada,229,881,2005000000,32
1998,Urban,Other Principal Arterial,New Hampshire,172,406,983000000,10
1998,Urban,Other Principal Arterial,New Jersey,1309,4335,13249000000,192
1998,Urban,Other Principal Arterial,New Mexico,517,2113,3254000000,33
1998,Urban,Other Principal Arterial,New York,2511,7699,18461000000,199
1998,Urban,Other Principal Arterial,North Carolina,1367,4510,9448000000,119
1998,Urban,Other Principal Arterial,North Dakota,164,517,598000000,0
1998,Urban,Other Principal Arterial,Ohio,1979,6432,12396000000,139
1998,Urban,Other Principal Arterial,Oklahoma,802,2859,4456000000,55
1998,Urban,Other Principal Arterial,Oregon,665,2034,4082000000,52
1998,Urban,Other Principal Arterial,Pennsylvania,2267,6754,15197000000,193
1998,Urban,Other Principal Arterial,Rhode Island,338,930,1923000000,19
1998,Urban,Other Principal Arterial,South Carolina,702,2625,5148000000,57
1998,Urban,Other Principal Arterial,South Dakota,132,464,578000000,4
1998,Urban,Other Principal Arterial,Tennessee,1314,4743,10107000000,185
1998,Urban,Other Principal Arterial,Texas,4911,17804,30885000000,349
1998,Urban,Other Principal Arterial,Utah,278,1063,2552000000,1
1998,Urban,Other Principal Arterial,Vermont,97,228,457000000,2
1998,Urban,Other Principal Arterial,Virginia,1136,4264,9490000000,102
1998,Urban,Other Principal Arterial,Washington,1100,3518,7383000000,88
1998,Urban,Other Principal Arterial,West Virginia,203,625,1300000000,31
1998,Urban,Other Principal Arterial,Wisconsin,1319,4186,6919000000,58
